 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
80,118036720,25,19,2718,4782,435,0,108.72,187.138211,796,0,251.6842105,379.9252927,63.53954939,0.372765356,2745040.0,4337342.086,10100000,18,118000000,4917211.458,4840677.856,10100000,23602,118000000,6556285.333,4531985.97,10100000,523,0,0,0,0,512,524,0.211798498,0.160966858,0,796,166.6666667,289.5031009,83812.04545,0,0,0,1,0,0,0,0,0,170.4545455,108.72,251.6842105,512,0,0,0,0,0,0,25,2718,19,4782,8192,298,24,20,727756.5455,2329630.628,7751852,23449,10000000.0,42524.69949,10100000,9897246
80,118429554,28,21,3159,6374,435,0,112.8214286,189.4295635,796,0,303.5238095,395.8726587,80.4951102,0.413748075,2467282.375,4182950.786,10000000,56,118000000,4385375.296,4804508.341,10100000,19930,118000000,5920296.5,4714392.094,10100000,760,0,0,0,0,584,564,0.236427471,0.177320604,0,796,190.66,305.6161799,93401.24939,0,0,0,1,0,0,0,0,0,194.5510204,112.8214286,303.5238095,584,0,0,0,0,0,0,28,3159,21,6374,8192,300,26,20,768546.7273,2469012.874,8212900,23450,9995556.273,39504.63515,10000000,9883189
443,115832451,21,21,1132,7204,477,0,53.9047619,125.1290952,1460,2,343.047619,603.2756813,71.96601581,0.36259269,2825181.732,4454382.073,10000000,1,116000000,5791622.55,4964856.086,10100000,2,111000000,5563745.05,5135374.351,10100000,1,0,0,0,0,432,424,0.181296345,0.181296345,0,1460,193.8604651,450.0870594,202578.361,0,0,0,1,0,0,0,0,1,198.4761905,53.9047619,343.047619,432,0,0,0,0,0,0,21,1132,21,7204,8192,40958,20,20,112180.1818,81774.28585,358706,86549,10000000.0,13543.09045,10000000,9991104
443,115780003,22,19,1360,4276,342,0,61.81818182,119.8863098,1400,0,225.0526316,433.1611804,48.67852698,0.354119873,2894500.075,4500477.862,10200000,21,116000000,5513333.476,4970150.005,10200000,48,111000000,6156096.0,5007089.375,10200000,49,0,0,0,0,464,520,0.190015542,0.164104332,0,1400,134.1904762,311.1443268,96810.7921,0,0,0,1,0,0,0,0,0,137.4634146,61.81818182,225.0526316,464,0,0,0,0,0,0,22,1360,19,4276,8192,17152,20,20,70842.18182,119444.1687,430975,34459,10000000.0,65619.01981,10200000,9866317
80,119076486,30,22,4035,7170,435,0,134.5,200.0894197,796,0,325.9090909,400.3457921,94.0991826,0.436694109,2334833.059,4084376.253,10000000,46,119000000,4105270.069,4737367.673,10000000,25229,119000000,5668645.619,4719806.421,10000000,485,0,0,0,0,612,584,0.251938909,0.1847552,0,796,211.4150943,311.2449835,96873.43977,0,0,0,1,0,0,0,0,0,215.4807692,134.5,325.9090909,612,0,0,0,0,0,0,30,4035,22,7170,8192,304,29,20,822767.2727,2646285.588,8801617,23633,10000000.0,18182.01609,10000000,9949156
80,118678006,29,22,4029,7170,435,0,138.9310345,202.1275996,796,0,325.9090909,400.3457921,94.36457839,0.429734217,2373560.12,4120713.683,10000000,18,119000000,4237631.964,4776190.152,10100000,395,119000000,5649672.667,4757822.269,10100000,250,0,0,0,0,592,584,0.244358672,0.185375545,0,796,215.3653846,312.9371314,97929.64819,0,0,0,1,0,0,0,0,0,219.5882353,138.9310345,325.9090909,592,0,0,0,0,0,0,29,4029,22,7170,8192,304,28,20,792049.5455,2544271.748,8463315,23503,9994650.0,44277.25583,10000000,9868905
443,116466875,25,26,1527,18261,560,0,61.08,148.3393969,2920,0,702.3461538,847.5411467,169.9023864,0.437892748,2329337.5,4192438.507,10000000,20,116000000,4852786.458,4989769.024,10000000,49,111000000,4431649.16,5062620.877,10000000,47,0,0,0,0,512,664,0.214653308,0.22323944,0,2920,380.5384615,684.2052341,468136.8024,0,0,0,1,0,0,0,0,1,388.0,61.08,702.3461538,512,0,0,0,0,0,0,25,1527,26,18261,8192,1015,24,20,65702.08333,141192.884,513940,23037,9639866.75,1256021.437,10000000,5651489
80,23695,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,506.435957,84.40599283,23695.0,0.0,23695,23695,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.20299641,42.20299641,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,298,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,23690,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,506.5428451,84.42380751,23690.0,0.0,23690,23690,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.21190376,42.21190376,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,253,304,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,23705,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,506.222316,84.37038599,23705.0,0.0,23705,23705,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.185193,42.185193,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,253,304,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,24371,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,492.3884945,82.06474909,24371.0,0.0,24371,24371,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.03237454,41.03237454,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,253,300,0,20,0.0,0.0,0,0,0.0,0.0,0,0
49512,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,17152,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49511,253,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,47430.83004,7905.13834,253.0,0.0,253,253,253,253.0,0.0,253,253,0,0.0,0.0,0,0,0,0,0,0,40,0,7905.13834,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,40921,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,95575377,213,334,35913,239375,2424,0,168.6056338,389.7372656,2860,0,716.6916168,732.9671798,2880.323454,5.723231413,175046.478,1974090.235,27800000,0,95500000,450467.0991,3163528.039,27800000,18,95500000,286903.5796,2527101.98,27800000,0,0,0,0,0,4272,6692,2.228607479,3.494623934,0,2860,502.350365,676.6207392,457815.6247,0,0,0,1,0,0,0,0,1,503.2687386,168.6056338,716.6916168,4272,0,0,0,0,0,0,213,35913,334,239375,8192,1438,212,20,4323598.667,3195151.731,8003359,2252380,26600000.0,1848592.34,27800000,24400000
443,66244647,18,22,1153,12102,212,0,64.05555556,79.04613115,1460,0,550.0909091,651.7159701,200.0916391,0.603822374,1698580.692,9418266.496,58700000,0,66200000,3896743.941,14200000.0,58700000,4,66200000,3151042.381,12800000.0,58800000,1,0,0,0,0,372,452,0.271720068,0.332102306,0,1460,323.2926829,535.5240538,286786.0122,0,0,0,1,0,0,0,0,1,331.375,64.05555556,550.0909091,372,0,0,0,0,0,0,18,1153,22,12102,8192,1080,17,20,1017716.5,1404751.767,2011026,24407,32100000.0,37700000.0,58700000,5390129
443,97086987,209,330,19556,230063,864,0,93.56937799,165.110558,4290,0,697.1606061,852.530256,2571.086072,5.551722395,180459.0836,1879311.606,26900000,0,97000000,466393.8798,3015992.472,27000000,4,97000000,294983.8085,2402082.338,27000000,0,0,0,0,0,4192,6612,2.152708684,3.399013711,0,4290,462.2574074,735.5568375,541043.8613,0,0,0,1,0,0,0,0,1,463.1150278,93.56937799,697.1606061,4192,0,0,0,0,0,0,209,19556,330,230063,8192,812,208,20,6229774.667,5060997.637,12100000,3090193,25000000.0,3015537.649,26900000,21500000
53,52663,1,1,57,118,57,57,57.0,0.0,118,118,118.0,0.0,3323.016159,37.97732754,52663.0,0.0,52663,52663,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.98866377,18.98866377,57,118,77.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,116.0,57.0,118.0,20,0,0,0,0,0,0,1,57,1,118,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,115999200,16,14,523,801,439,0,32.6875,108.3603364,795,0,57.21428571,212.3553548,11.41387182,0.258622473,3999972.414,4883402.031,10000000,163,116000000,7733280.0,4123479.835,10000000,16551,110000000,8483348.231,3745975.53,10000000,5457,0,0,0,0,332,424,0.137931986,0.120690488,0,795,42.70967742,160.0768968,25624.6129,0,0,0,1,0,0,0,0,0,44.13333333,32.6875,57.21428571,332,0,0,0,0,0,0,16,523,14,801,8192,946,15,20,29409.27273,44537.25298,163647,14962,9996498.545,19605.73974,10000000,9939247
80,114740113,17,16,948,5006,434,0,55.76470588,141.6190001,2498,0,312.875,725.3115078,51.89118125,0.28760648,3585628.531,4750686.212,10000000,5,115000000,7169804.188,4423771.334,10100000,24763,115000000,7647320.133,4136032.201,10100000,199,0,0,0,0,352,464,0.148160914,0.139445566,0,2498,175.1176471,516.0606474,266318.5918,0,0,0,1,0,0,0,0,0,180.4242424,55.76470588,312.875,352,0,0,0,0,0,0,17,948,16,5006,8192,980,16,20,421929.8182,1316712.549,4391960,22970,10000000.0,15173.67261,10000000,9992958
443,115728184,22,21,955,9552,497,0,43.40909091,111.8253992,1472,0,454.8571429,664.139013,90.79032986,0.371560311,2755432.952,4446649.536,10000000,14,116000000,5510865.905,4983587.973,10100000,50,110000000,5522128.1,5115344.597,10100000,49,0,0,0,0,452,564,0.190100624,0.181459687,0,1472,238.7954545,504.893338,254917.2828,0,0,0,1,0,0,0,0,0,244.3488372,43.40909091,454.8571429,452,0,0,0,0,0,0,22,955,21,9552,8192,123,21,20,31235.33333,27575.86296,118398,22002,9612775.833,1371368.154,10000000,5258310
443,115315623,23,22,1068,14574,611,0,46.43478261,131.0928977,4380,0,662.4545455,1072.91178,135.6451068,0.390233334,2620809.614,4376412.073,10100000,1,115000000,5241619.227,5005328.229,10100000,3,110000000,5258493.619,5130475.983,10100000,152,0,0,0,0,472,584,0.199452593,0.190780741,0,4380,340.0434783,801.9040662,643050.1314,0,0,0,1,0,0,0,0,0,347.6,46.43478261,662.4545455,472,0,0,0,0,0,0,23,1068,22,14574,8192,124,22,20,29359.0,22110.23908,95884,21973,10000000.0,22822.43691,10100000,9995484
443,115315518,36,45,1158,49642,623,0,32.16666667,107.6630989,4380,0,1103.155556,922.3430873,440.5304757,0.70242064,1441443.975,3482214.486,10100000,3,115000000,3294729.086,4693397.126,10100000,3,110000000,2509735.636,4392310.58,10100000,42,0,0,0,0,732,1044,0.312186951,0.390233689,0,4380,619.5121951,868.9863009,755137.1912,0,0,0,1,0,0,0,0,1,627.1604938,32.16666667,1103.155556,732,0,0,0,0,0,0,36,1158,45,49642,8192,124,35,20,36811.90909,47393.77191,179680,21968,10000000.0,26776.47893,10100000,9939952
80,114725835,21,19,1804,9986,434,0,85.9047619,169.5623498,2498,0,525.5789474,869.2772423,102.7667395,0.348657301,2941688.077,4510250.164,10100000,47,115000000,5735131.75,4906817.703,10100000,1616,115000000,6371982.5,4759703.682,10100000,192,0,0,0,0,432,524,0.183045083,0.165612218,0,2498,287.5609756,636.1929758,404741.5024,0,0,0,1,0,0,0,0,0,294.75,85.9047619,525.5789474,432,0,0,0,0,0,0,21,1804,19,9986,8192,1047,20,20,421024.1818,1316862.466,4391509,22988,10000000.0,16056.09609,10100000,9991249
80,115999759,16,14,523,801,439,0,32.6875,108.3603364,795,0,57.21428571,212.3553548,11.41381682,0.258621227,3999991.69,4879249.281,10000000,41,116000000,7733317.267,4113930.908,10100000,16387,110000000,8484414.923,3747448.456,10100000,1147,0,0,0,0,332,424,0.137931321,0.120689906,0,795,42.70967742,160.0768968,25624.6129,0,0,0,1,0,0,0,0,0,44.13333333,32.6875,57.21428571,332,0,0,0,0,0,0,16,523,14,801,8192,946,15,20,35152.27273,63174.12517,225566,14943,9991920.364,42665.28628,10000000,9871263
49541,230,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,52173.91304,8695.652174,230.0,0.0,230,230,230,230.0,0.0,230,230,0,0.0,0.0,0,0,0,0,0,0,40,0,8695.652174,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49546,41,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,292682.9268,48780.4878,41.0,0.0,41,41,41,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0,0,0,40,0,48780.4878,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,124,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49548,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,124,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,23172,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,517.8663905,86.31106508,23172.0,0.0,23172,23172,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.15553254,43.15553254,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,980,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,23266,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,515.7740909,85.96234849,23266.0,0.0,23266,23266,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.98117425,42.98117425,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1047,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,90490532,78,118,3211,115684,704,0,41.16666667,92.29883942,2860,0,980.3728814,724.3488062,1313.894364,2.165972458,464054.0103,4537546.331,58500000,0,90500000,1175201.714,7202005.097,58600000,23,90400000,772913.4103,5852368.287,58500000,1,0,0,0,0,1572,2372,0.861968631,1.304003827,0,2860,603.5279188,727.8457839,529759.4852,0,0,0,1,0,0,0,0,1,606.6071429,41.16666667,980.3728814,1572,0,0,0,0,0,0,78,3211,118,115684,8192,379,77,20,3807310.5,5217052.923,7496324,118297,41400000.0,24200000.0,58500000,24300000
443,119647773,24,22,2403,7736,1303,0,100.125,289.438634,1460,0,351.6363636,580.6044097,84.7403988,0.384461815,2658839.4,4302001.375,10000000,3,120000000,5202077.087,4839591.569,10000000,3,115000000,5469372.857,4962800.561,10000000,4,0,0,0,0,492,584,0.200588773,0.183873042,0,1460,215.7234043,461.0854256,212599.7697,0,0,0,1,0,0,0,0,0,220.4130435,100.125,351.6363636,492,0,0,0,0,0,0,24,2403,22,7736,8192,134,23,20,455721.0909,1432441.924,4774692,22024,9985919.727,60037.32071,10000000,9805491
14072,184,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,65217.3913,10869.56522,184.0,0.0,184,184,184,184.0,0.0,184,184,0,0.0,0.0,0,0,0,0,0,0,40,0,10869.56522,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,134,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,130498,1,1,41,113,41,41,41.0,0.0,113,113,113.0,0.0,1180.094714,15.32590538,130498.0,0.0,130498,130498,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.662952689,7.662952689,41,113,65.0,41.56921938,1728.0,0,0,0,0,0,0,0,0,1,97.5,41.0,113.0,20,0,0,0,0,0,0,1,41,1,113,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,66852619,32,39,2316,7423,309,0,72.375,85.61833916,3743,0,190.3333333,598.8952695,145.6786607,1.062037674,955037.4143,6968136.522,58300000,1,66900000,2156536.097,10500000.0,58400000,18,66800000,1756820.158,9446380.963,58400000,1,0,0,0,0,652,792,0.478664867,0.583372807,0,3743,135.2638889,445.9527858,198873.8871,0,0,0,1,0,0,0,0,1,137.1690141,72.375,190.3333333,652,0,0,0,0,0,0,32,2316,39,7423,8192,402,31,20,8436551.0,0.0,8436551,8436551,58300000.0,0.0,58300000,58300000
53,120628,1,1,48,145,48,48,48.0,0.0,145,145,145.0,0.0,1599.960208,16.57989853,120628.0,0.0,120628,120628,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8.289949266,8.289949266,48,145,80.33333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,120.5,48.0,145.0,20,0,0,0,0,0,0,1,48,1,145,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
123,67332,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1425.770807,29.70355849,67332.0,0.0,67332,67332,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.85177924,14.85177924,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,111942731,24,19,2842,5675,699,0,118.4166667,228.3829577,2916,0,298.6842105,686.38077,76.08354668,0.384124986,2665303.119,4307129.379,10100000,25,112000000,4865633.043,4856660.766,10100000,26180,112000000,6217587.889,4683055.485,10100000,2469,0,0,0,0,492,512,0.214395341,0.169729645,0,2916,193.5681818,483.7532235,234017.1813,0,0,0,1,0,0,0,0,0,198.0697674,118.4166667,298.6842105,492,0,0,0,0,0,0,24,2842,19,5675,8192,69,23,20,508292.1818,1583035.149,5281075,23875,9665304.182,1099302.1,10100000,6354470
443,110024762,19,19,1690,4768,654,0,88.94736842,200.9014335,2230,0,250.9473684,591.6651149,58.69587793,0.345376798,2973642.216,4387558.02,10000000,14,110000000,6098457.889,4815900.724,10300000,252522,110000000,6098251.167,4902762.102,10300000,49,0,0,0,0,392,512,0.172688399,0.172688399,0,2230,165.5897436,438.4536654,192241.6167,0,0,0,1,0,0,0,0,1,169.9473684,88.94736842,250.9473684,392,0,0,0,0,0,0,19,1690,19,4768,8192,1027,18,20,997850.5,1756165.56,5646791,252601,9979373.7,57505.55492,10000000,9823700
53,167699,1,1,54,119,54,54,54.0,0.0,119,119,119.0,0.0,1031.610206,11.92612955,167699.0,0.0,167699,167699,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5.963064777,5.963064777,54,119,75.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,113.5,54.0,119.0,20,0,0,0,0,0,0,1,54,1,119,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
80,111930643,6,4,248,1780,230,0,41.33333333,92.47414053,1774,0,445.0,886.0045147,18.11836282,0.08934104,12400000.0,37300000.0,112000000,29,112000000,22400000.0,50000000.0,112000000,62,44708,14902.66667,17807.92617,34807,480,0,0,0,0,144,104,0.053604624,0.035736416,0,1774,184.3636364,531.623038,282623.0545,0,0,0,1,0,0,0,0,0,202.8,41.33333333,445.0,144,0,0,0,0,0,0,6,248,4,1780,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0
443,119913453,20,20,1681,4768,638,0,84.05,194.1454894,1460,0,238.4,465.2471217,53.78045447,0.333573915,3074703.923,4452274.188,10100000,42,120000000,6311234.368,4793396.245,10300000,246215,110000000,5771179.684,4975341.711,10300000,48,0,0,0,0,412,532,0.166786958,0.166786958,0,1460,157.2926829,356.805216,127309.9622,0,0,0,1,0,0,0,0,1,161.225,84.05,238.4,412,0,0,0,0,0,0,20,1681,20,4768,8192,1026,19,20,906392.4545,1620626.741,5448790,252341,9994830.545,44642.80157,10100000,9890910
443,110573423,19,19,1662,4768,628,0,87.47368421,196.5831372,2230,0,250.9473684,591.6651149,58.15140588,0.343663052,2988470.892,4393989.74,10000000,19,110000000,6128605.222,4815242.323,10300000,215724,110000000,6128497.278,4904882.964,10300000,19,0,0,0,0,392,512,0.171831526,0.171831526,0,2230,164.8717949,437.6551863,191542.0621,0,0,0,1,0,0,0,0,1,169.2105263,87.47368421,250.9473684,392,0,0,0,0,0,0,19,1662,19,4768,8192,1025,18,20,472464.3636,614404.122,2305082,258522,9556162.364,1396606.673,10000000,5348279
443,118607016,27,24,3995,12102,1108,0,147.962963,318.3467487,2920,2,504.25,845.2712068,135.7170979,0.429991426,2372140.32,4142724.834,10100000,3,119000000,4561808.308,4894938.858,10100000,3,114000000,4973853.913,5025404.815,10100000,4,0,0,0,0,552,484,0.22764252,0.202348907,0,2920,309.5576923,638.2985168,407424.9966,0,0,0,1,0,0,0,0,0,315.627451,147.962963,504.25,552,0,0,0,0,0,0,27,3995,24,12102,8192,37168,26,20,390226.5455,1011503.337,3440021,84545,10000000.0,19824.25356,10100000,9995663
443,110646242,19,20,1665,4768,629,0,87.63157895,197.0398185,1460,0,238.4,465.2471217,58.14024845,0.352474691,2911743.211,4365962.608,10000000,26,110000000,6132555.333,4824465.282,10300000,219880,110000000,5809683.158,4971731.326,10300000,48,0,0,0,0,392,532,0.171718439,0.180756252,0,1460,160.825,360.1814989,129730.7122,0,0,0,1,0,0,0,0,1,164.9487179,87.63157895,238.4,392,0,0,0,0,0,0,19,1665,20,4768,8192,1025,18,20,469110.3636,595275.4355,2243882,260066,9565980.182,1392540.374,10000000,5368402
49507,1101,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,39055.40418,2724.79564,550.5,710.6423151,1053,48,1101,550.5,710.6423151,1053,48,0,0.0,0.0,0,0,0,0,0,0,60,0,2724.79564,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,37168,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
443,115127300,26,26,827,19061,347,0,31.80769231,77.59021548,2920,0,733.1153846,803.7988966,172.747906,0.45167393,2257398.039,4153768.761,10000000,14,115000000,4605092.0,4982926.897,10000000,192,110000000,4411245.32,5072475.055,10000000,48,0,0,0,0,532,664,0.225836965,0.225836965,0,2920,375.245283,662.7472225,439233.881,0,0,0,1,0,0,0,0,1,382.4615385,31.80769231,733.1153846,532,0,0,0,0,0,0,26,827,26,19061,8192,62,25,20,29069.63636,40873.29838,151952,14985,9996509.182,16360.66106,10000000,9949023
443,4488910,3,1,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,9.57916287,0.891084918,1496303.333,2539087.818,4427979,47,4488910,2244455.0,3174072.233,4488863,47,0,0.0,0.0,0,0,0,0,0,0,60,32,0.668313689,0.22277123,0,31,9.8,12.13260071,147.2,0,0,0,0,1,0,0,0,0,12.25,14.33333333,0.0,60,0,0,0,0,0,0,3,43,1,0,250,1080,2,20,0.0,0.0,0,0,0.0,0.0,0,0
443,115544158,20,19,1173,3464,546,0,58.65,139.1562072,1460,2,182.3157895,457.9822962,40.13184293,0.337533292,3040635.737,4564782.273,10000000,1,116000000,6081271.474,4873750.09,10000000,2,111000000,6143576.056,5022121.345,10000000,1,0,0,0,0,412,384,0.173093996,0.164439296,0,1460,115.925,332.2872859,110414.8404,0,0,0,1,0,0,0,0,0,118.8974359,58.65,182.3157895,412,0,0,0,0,0,0,20,1173,19,3464,8192,40958,19,20,62179.90909,81064.21136,306465,35481,9991001.0,29387.9578,10000000,9902770
443,115544450,20,19,1109,3624,482,0,55.45,127.6168092,1460,2,190.7368421,463.1253541,40.96259059,0.337532439,3040643.421,4567113.377,10000000,2,116000000,6081286.842,4877610.205,10100000,49,111000000,6143241.667,5027727.967,10100000,2,0,0,0,0,412,384,0.173093558,0.16443888,0,1460,118.325,334.4669994,111868.1737,0,0,0,1,0,0,0,0,0,121.3589744,55.45,190.7368421,412,0,0,0,0,0,0,20,1109,19,3624,8192,40958,19,20,58158.63636,69866.21792,268537,35372,9994304.364,32444.93981,10000000,9898744
49557,303,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,141914.1914,9900.990099,151.5,146.3711037,255,48,303,151.5,146.3711037,255,48,0,0.0,0.0,0,0,0,0,0,0,60,0,9900.990099,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
49553,193,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,62176.1658,10362.6943,193.0,0.0,193,193,193,193.0,0.0,193,193,0,0.0,0.0,0,0,0,0,0,0,40,0,10362.6943,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,40929,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
49552,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,40929,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
